"id"	"省份"	"城市"	"区县"	"省份编码"	"城市编码"	"区县编码"	"别名"	"面源坐标"	"绝对地址"
"2641"	"云南省"	"普洱市"	"景谷傣族彝族自治县"	"530000"	"530800"	"530824"	"0"	"22.815095,100.052604;23.864693,101.126510"	"云南省普洱市景谷傣族彝族自治县"
"2642"	"云南省"	"普洱市"	"镇沅彝族哈尼族拉祜族自治县"	"530000"	"530800"	"530825"	"镇沅县"	"23.990908,101.090860;24.032170,101.135775"	"云南省普洱市镇沅"
"2643"	"云南省"	"普洱市"	"宁洱哈尼族彝族自治县"	"530000"	"530800"	"530821"	"0"	"22.676452,100.713651;23.596086,101.626043"	"云南省普洱市宁洱哈尼族彝族自治县"
"2644"	"云南省"	"普洱市"	"西盟佤族自治县"	"530000"	"530800"	"530829"	"0"	"22.454648,99.319893;22.946702,99.722477"	"云南省普洱市西盟佤族自治县"
"2645"	"云南省"	"普洱市"	"江城哈尼族彝族自治县"	"530000"	"530800"	"530826"	"0"	"22.334874,101.229083;22.928726,102.329962"	"云南省普洱市江城哈尼族彝族自治县"
"2646"	"云南省"	"普洱市"	"思茅区"	"530000"	"530800"	"530802"	"0"	"22.449366,100.328368;23.094956,101.453406"	"云南省普洱市思茅区"
"2647"	"云南省"	"普洱市"	"孟连傣族拉祜族佤族自治县"	"530000"	"530800"	"530827"	"孟连县"	"22.313471,99.557885;22.355259,99.602801"	"云南省普洱市孟连"
"2648"	"云南省"	"临沧市"	"临沧市"	"530000"	"0"	"530900"	"0"	"23.084261,98.679315;25.038317,100.553459"	"云南省临沧市临翔区"
"2649"	"云南省"	"临沧市"	"凤庆县"	"530000"	"530900"	"530921"	"0"	"24.230324,99.525462;25.038317,100.224602"	"云南省临沧市凤庆县"
"2650"	"云南省"	"临沧市"	"云县"	"530000"	"530900"	"530922"	"0"	"23.954747,99.727786;24.765595,100.553459"	"云南省临沧市云县"
"2651"	"云南省"	"临沧市"	"永德县"	"530000"	"530900"	"530923"	"0"	"23.756312,99.093919;24.452215,99.851155"	"云南省临沧市永德县"
"2652"	"云南省"	"临沧市"	"临翔区"	"530000"	"530900"	"530902"	"0"	"23.502824,99.857466;24.264044,100.443912"	"云南省临沧市临翔区"
"2653"	"云南省"	"临沧市"	"沧源佤族自治县"	"530000"	"530900"	"530927"	"0"	"23.084261,98.878304;23.511405,99.725989"	"云南省临沧市沧源佤族自治县"
"2654"	"云南省"	"临沧市"	"耿马傣族佤族自治县"	"530000"	"530900"	"530926"	"0"	"23.351732,98.807820;24.033064,99.915764"	"云南省临沧市耿马傣族佤族自治县"
"2655"	"云南省"	"临沧市"	"镇康县"	"530000"	"530900"	"530924"	"0"	"23.623903,98.679315;24.261568,99.385631"	"云南省临沧市镇康县"
"2656"	"云南省"	"临沧市"	"双江拉祜族佤族布朗族傣族自治县"	"530000"	"530900"	"530925"	"双江县"	"23.456138,99.818456;23.497572,99.863372"	"云南省临沧市双江"
"2657"	"云南省"	"楚雄彝族自治州"	"楚雄彝族自治州"	"530000"	"0"	"532300"	"0"	"24.226039,100.728175;26.504615,102.488723"	"云南省楚雄彝族自治州楚雄市"
"2658"	"云南省"	"楚雄彝族自治州"	"楚雄市"	"530000"	"532300"	"532301"	"0"	"24.493161,100.887219;25.316841,101.821769"	"云南省楚雄彝族自治州楚雄市"
"2659"	"云南省"	"楚雄彝族自治州"	"禄丰县"	"530000"	"532300"	"532331"	"0"	"24.856481,101.641842;25.506767,102.422227"	"云南省楚雄彝族自治州禄丰县"
"2660"	"云南省"	"楚雄彝族自治州"	"大姚县"	"530000"	"532300"	"532326"	"0"	"25.551015,100.895253;26.399434,101.679991"	"云南省楚雄彝族自治州大姚县"
"2661"	"云南省"	"楚雄彝族自治州"	"武定县"	"530000"	"532300"	"532329"	"0"	"25.333382,101.906353;26.192364,102.488723"	"云南省楚雄彝族自治州武定县"
"2662"	"云南省"	"楚雄彝族自治州"	"元谋县"	"530000"	"532300"	"532328"	"0"	"25.387629,101.606756;26.114585,102.114747"	"云南省楚雄彝族自治州元谋县"
"2663"	"云南省"	"楚雄彝族自治州"	"南华县"	"530000"	"532300"	"532324"	"0"	"24.728647,100.728175;25.372771,101.378683"	"云南省楚雄彝族自治州南华县"
"2664"	"云南省"	"楚雄彝族自治州"	"姚安县"	"530000"	"532300"	"532325"	"0"	"25.303641,100.941670;25.735108,101.575908"	"云南省楚雄彝族自治州姚安县"
"2665"	"云南省"	"楚雄彝族自治州"	"双柏县"	"530000"	"532300"	"532322"	"0"	"24.226039,101.059549;24.908950,102.037072"	"云南省楚雄彝族自治州双柏县"
"2666"	"云南省"	"楚雄彝族自治州"	"永仁县"	"530000"	"532300"	"532327"	"0"	"25.849514,101.321944;26.504615,101.847261"	"云南省楚雄彝族自治州永仁县"
"2667"	"云南省"	"楚雄彝族自治州"	"牟定县"	"530000"	"532300"	"532323"	"0"	"25.154772,101.308068;25.674887,101.863383"	"云南省楚雄彝族自治州牟定县"
"2668"	"云南省"	"红河哈尼族彝族自治州"	"红河哈尼族彝族自治州"	"530000"	"0"	"532500"	"0"	"22.447034,101.808428;24.770057,104.288907"	"云南省红河哈尼族彝族自治州蒙自市"
"2669"	"云南省"	"红河哈尼族彝族自治州"	"元阳县"	"530000"	"532500"	"532528"	"0"	"23.137833,102.730087;23.147923,102.736937"	"云南省红河哈尼族彝族自治州元阳县"
"2670"	"云南省"	"红河哈尼族彝族自治州"	"建水县"	"530000"	"532500"	"532524"	"0"	"23.982876,102.786280;23.987913,102.791450"	"云南省红河哈尼族彝族自治州建水县"
"2671"	"云南省"	"红河哈尼族彝族自治州"	"红河县"	"530000"	"532500"	"532529"	"0"	"23.208778,102.509469;23.217002,102.521171"	"云南省红河哈尼族彝族自治州红河县"
"2672"	"云南省"	"红河哈尼族彝族自治州"	"金平苗族瑶族傣族自治县"	"530000"	"532500"	"532530"	"0"	"22.990145,103.250471;22.999674,103.256247"	"云南省红河哈尼族彝族自治州金平苗族瑶族傣族自治县"
"2673"	"云南省"	"红河哈尼族彝族自治州"	"弥勒市"	"530000"	"532500"	"532504"	"弥勒县"	"23.836009,103.067936;24.665640,103.822700"	"云南省红河哈尼族彝族自治州弥勒县"
"2674"	"云南省"	"红河哈尼族彝族自治州"	"蒙自市"	"530000"	"532500"	"532503"	"蒙自县"	"23.021567,103.218159;23.578477,103.826306"	"云南省红河哈尼族彝族自治州蒙自市"
"2675"	"云南省"	"红河哈尼族彝族自治州"	"个旧市"	"530000"	"532500"	"532501"	"0"		
"2676"	"云南省"	"红河哈尼族彝族自治州"	"绿春县"	"530000"	"532500"	"532531"	"0"	"23.089675,102.349657;23.093658,102.361575"	"云南省红河哈尼族彝族自治州绿春县"
"2677"	"云南省"	"红河哈尼族彝族自治州"	"石屏县"	"530000"	"532500"	"532525"	"0"	"23.784665,102.403083;23.793731,102.413466"	"云南省红河哈尼族彝族自治州石屏县"
"2678"	"云南省"	"红河哈尼族彝族自治州"	"泸西县"	"530000"	"532500"	"532527"	"0"	"24.535591,103.745133;24.545681,103.757384"	"云南省红河哈尼族彝族自治州泸西县"
"2679"	"云南省"	"红河哈尼族彝族自治州"	"开远市"	"530000"	"532500"	"532502"	"0"		
"2680"	"云南省"	"红河哈尼族彝族自治州"	"屏边苗族自治县"	"530000"	"532500"	"532523"	"0"	"23.210135,103.896420;23.217512,103.904700"	"云南省红河哈尼族彝族自治州屏边苗族自治县"
"2681"	"云南省"	"红河哈尼族彝族自治州"	"河口瑶族自治县"	"530000"	"532500"	"532532"	"0"	"22.858202,103.668669;22.865879,103.679181"	"云南省红河哈尼族彝族自治州河口瑶族自治县"
"2682"	"云南省"	"文山壮族苗族自治州"	"文山壮族苗族自治州"	"530000"	"0"	"532600"	"0"	"22.691746,103.580532;24.465760,106.206494"	"云南省文山壮族苗族自治州文山市"
"2683"	"云南省"	"文山壮族苗族自治州"	"广南县"	"530000"	"532600"	"532627"	"0"	"24.219919,104.835051;24.229139,104.844076"	"云南省文山壮族苗族自治州广南县"
"2684"	"云南省"	"文山壮族苗族自治州"	"文山市"	"530000"	"532600"	"532601"	"文山县"	"23.096533,103.726247;23.720014,104.436669"	"云南省文山壮族苗族自治州文山市"
"2685"	"云南省"	"文山壮族苗族自治州"	"马关县"	"530000"	"532600"	"532625"	"0"		
"2686"	"云南省"	"文山壮族苗族自治州"	"富宁县"	"530000"	"532600"	"532628"	"0"	"23.390881,105.599784;23.400793,105.608227"	"云南省文山壮族苗族自治州富宁县"
"2687"	"云南省"	"文山壮族苗族自治州"	"丘北县"	"530000"	"532600"	"532626"	"0"	"24.080503,104.334687;24.090012,104.344060"	"云南省文山壮族苗族自治州丘北县"
"2688"	"云南省"	"文山壮族苗族自治州"	"麻栗坡县"	"530000"	"532600"	"532624"	"0"	"23.427901,105.055027;23.438289,105.066236"	"云南省文山壮族苗族自治州麻栗坡县"
"2689"	"云南省"	"文山壮族苗族自治州"	"砚山县"	"530000"	"532600"	"532622"	"0"	"23.893542,104.518716;23.900596,104.525814"	"云南省文山壮族苗族自治州砚山县"
"2690"	"云南省"	"文山壮族苗族自治州"	"西畴县"	"530000"	"532600"	"532623"	"0"	"23.486714,104.817237;23.497217,104.828061"	"云南省文山壮族苗族自治州西畴县"
"2691"	"云南省"	"西双版纳傣族自治州"	"西双版纳傣族自治州"	"530000"	"0"	"532800"	"0"	"21.146259,99.951528;22.596429,101.850721"	"云南省西双版纳傣族自治州景洪市"
"2692"	"云南省"	"西双版纳傣族自治州"	"景洪市"	"530000"	"532800"	"532801"	"0"		
"2693"	"云南省"	"西双版纳傣族自治州"	"勐海县"	"530000"	"532800"	"532822"	"0"	"21.470615,99.951528;22.467749,100.689519"	"云南省西双版纳傣族自治州勐海县"
"2694"	"云南省"	"西双版纳傣族自治州"	"勐腊县"	"530000"	"532800"	"532823"	"0"	"21.146259,101.100593;22.409592,101.850721"	"云南省西双版纳傣族自治州勐腊县"
"2695"	"云南省"	"大理白族自治州"	"大理白族自治州"	"530000"	"0"	"532900"	"0"	"24.666523,98.870715;26.702375,101.052860"	"云南省大理白族自治州大理市"
"2696"	"云南省"	"大理白族自治州"	"大理市"	"530000"	"532900"	"532901"	"0"	"25.575758,100.151978;25.576572,100.152876"	"云南省大理白族自治州大理市"
"2697"	"云南省"	"大理白族自治州"	"宾川县"	"530000"	"532900"	"532924"	"0"	"25.552435,100.296747;26.203992,100.972523"	"云南省大理白族自治州宾川县"
"2698"	"云南省"	"大理白族自治州"	"云龙县"	"530000"	"532900"	"532929"	"0"	"25.472916,98.870715;26.384599,99.775194"	"云南省大理白族自治州云龙县"
"2699"	"云南省"	"大理白族自治州"	"祥云县"	"530000"	"532900"	"532923"	"0"	"25.496431,100.563614;25.507170,100.575144"	"云南省大理白族自治州祥云县"
"2700"	"云南省"	"大理白族自治州"	"巍山彝族回族自治县"	"530000"	"532900"	"532927"	"0"	"25.338056,100.262372;25.347034,100.270949"	"云南省大理白族自治州巍山彝族回族自治县"
"2701"	"云南省"	"大理白族自治州"	"鹤庆县"	"530000"	"532900"	"532932"	"0"	"25.955680,100.034895;26.702375,100.504649"	"云南省大理白族自治州鹤庆县"
"2702"	"云南省"	"大理白族自治州"	"洱源县"	"530000"	"532900"	"532930"	"0"	"26.291792,100.035056;26.298184,100.043486"	"云南省大理白族自治州洱源县"
"2703"	"云南省"	"大理白族自治州"	"漾濞彝族自治县"	"530000"	"532900"	"532922"	"0"	"25.200425,99.618295;25.909399,100.137652"	"云南省大理白族自治州漾濞彝族自治县"
"2704"	"云南省"	"大理白族自治州"	"南涧彝族自治县"	"530000"	"532900"	"532926"	"0"	"24.666523,100.098985;25.172899,100.680891"	"云南省大理白族自治州南涧彝族自治县"
"2705"	"云南省"	"大理白族自治州"	"剑川县"	"530000"	"532900"	"532931"	"0"	"26.193613,99.475601;26.688531,100.062156"	"云南省大理白族自治州剑川县"
"2706"	"云南省"	"大理白族自治州"	"弥渡县"	"530000"	"532900"	"532925"	"0"	"24.788258,100.332695;25.538985,100.788132"	"云南省大理白族自治州弥渡县"
"2707"	"云南省"	"大理白族自治州"	"永平县"	"530000"	"532900"	"532928"	"0"	"25.056373,99.287775;25.749541,99.926566"	"云南省大理白族自治州永平县"
"2708"	"云南省"	"德宏傣族景颇族自治州"	"德宏傣族景颇族自治州"	"530000"	"0"	"533100"	"0"	"23.845085,97.535356;25.341802,98.733535"	"云南省德宏傣族景颇族自治州芒市"
"2709"	"云南省"	"德宏傣族景颇族自治州"	"盈江县"	"530000"	"533100"	"533123"	"0"	"24.703120,97.944372;24.713672,97.956605"	"云南省德宏傣族景颇族自治州盈江县"
"2710"	"云南省"	"德宏傣族景颇族自治州"	"芒市"	"530000"	"533100"	"533103"	"潞西市"	"23.845085,97.535356;25.341802,98.733535"	"云南省德宏傣族景颇族自治州芒市"
"2711"	"云南省"	"德宏傣族景颇族自治州"	"梁河县"	"530000"	"533100"	"533122"	"0"	"24.513123,98.117588;24.961969,98.561752"	"云南省德宏傣族景颇族自治州梁河县"
"2712"	"云南省"	"德宏傣族景颇族自治州"	"陇川县"	"530000"	"533100"	"533124"	"0"	"24.139846,97.665110;24.665248,98.290868"	"云南省德宏傣族景颇族自治州陇川县"
"2713"	"云南省"	"德宏傣族景颇族自治州"	"瑞丽市"	"530000"	"533100"	"533102"	"0"		
"2714"	"云南省"	"怒江傈僳族自治州"	"怒江傈僳族自治州"	"530000"	"0"	"533300"	"0"	"25.555130,98.138627;28.400718,99.649961"	"云南省怒江傈僳族自治州泸水县"
"2715"	"云南省"	"怒江傈僳族自治州"	"泸水市"	"530000"	"533300"	"533301"	"泸水县"	"25.549987,98.580363;26.532464,99.145118"	"云南省怒江傈僳族自治州泸水县"
"2716"	"云南省"	"怒江傈僳族自治州"	"兰坪白族普米族自治县"	"530000"	"533300"	"533325"	"0"	"26.440860,99.116759;26.448697,99.121506"	"云南省怒江傈僳族自治州兰坪白族普米族自治县"
"2717"	"云南省"	"怒江傈僳族自治州"	"福贡县"	"530000"	"533300"	"533323"	"0"	"26.461445,98.691377;27.519247,99.041052"	"云南省怒江傈僳族自治州福贡县"
"2718"	"云南省"	"怒江傈僳族自治州"	"贡山独龙族怒族自治县"	"530000"	"533300"	"533324"	"0"		
"2719"	"云南省"	"迪庆藏族自治州"	"迪庆藏族自治州"	"530000"	"0"	"533400"	"0"	"26.872252,98.600615;29.254745,100.315662"	"云南省迪庆藏族自治州香格里拉县"
"2720"	"云南省"	"迪庆藏族自治州"	"香格里拉市"	"530000"	"533400"	"533401"	"0"	"26.876088,99.385824;28.848207,100.324328"	"云南省迪庆藏族自治州香格里拉县"
"2721"	"云南省"	"迪庆藏族自治州"	"维西傈僳族自治县"	"530000"	"533400"	"533423"	"0"	"26.914018,98.791841;28.019964,99.550441"	"云南省迪庆藏族自治州维西傈僳族自治县"
"2722"	"云南省"	"迪庆藏族自治州"	"德钦县"	"530000"	"533400"	"533422"	"0"	"27.559760,98.600615;29.254745,99.542903"	"云南省迪庆藏族自治州德钦县"
"2723"	"西藏自治区"	"西藏自治区"	"西藏自治区"	"0"	"0"	"540000"	"0"	"26.855275,78.402394;36.490951,99.117224"	"西藏自治区那曲地区申扎县"
"2724"	"西藏自治区"	"拉萨市"	"拉萨市"	"540000"	"0"	"540100"	"0"	"29.243923,89.759962;31.061681,92.628002"	"西藏自治区拉萨市城关区"
"2725"	"西藏自治区"	"拉萨市"	"城关区"	"540000"	"540100"	"540102"	"0"	"29.516179,91.019175;29.805909,91.309551"	"西藏自治区拉萨市城关区"
"2726"	"西藏自治区"	"拉萨市"	"林周县"	"540000"	"540100"	"540121"	"0"	"29.757000,90.851434;30.473187,91.936311"	"西藏自治区拉萨市林周县"
"2727"	"西藏自治区"	"拉萨市"	"当雄县"	"540000"	"540100"	"540122"	"0"	"29.517061,90.082865;31.061681,91.911354"	"西藏自治区拉萨市当雄县"
"2728"	"西藏自治区"	"拉萨市"	"尼木县"	"540000"	"540100"	"540123"	"0"	"29.302770,89.759962;29.983861,90.480992"	"西藏自治区拉萨市尼木县"
"2729"	"西藏自治区"	"拉萨市"	"墨竹工卡县"	"540000"	"540100"	"540127"	"0"	"29.528277,91.556325;30.323818,92.628002"	"西藏自治区拉萨市墨竹工卡县"
"2730"	"西藏自治区"	"拉萨市"	"堆龙德庆区"	"540000"	"540100"	"540103"	"0"	"29.439079,90.474958;30.152113,91.183944"	"西藏自治区拉萨市堆龙德庆县"
"2731"	"西藏自治区"	"拉萨市"	"达孜县"	"540000"	"540100"	"540126"	"0"	"29.492543,91.215444;30.022285,91.687766"	"西藏自治区拉萨市达孜县"
"2732"	"西藏自治区"	"拉萨市"	"曲水县"	"540000"	"540100"	"540124"	"0"	"29.243923,90.371588;29.605337,91.069614"	"西藏自治区拉萨市曲水县"
"2733"	"西藏自治区"	"日喀则市"	"日喀则市"	"540000"	"0"	"540200"	"日喀则地区"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2734"	"西藏自治区"	"日喀则市"	"江孜县"	"540000"	"540200"	"540222"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2735"	"西藏自治区"	"日喀则市"	"谢通门县"	"540000"	"540200"	"540227"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2736"	"西藏自治区"	"日喀则市"	"昂仁县"	"540000"	"540200"	"540226"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2737"	"西藏自治区"	"日喀则市"	"南木林县"	"540000"	"540200"	"540221"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2738"	"西藏自治区"	"日喀则市"	"定日县"	"540000"	"540200"	"540223"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2739"	"西藏自治区"	"日喀则市"	"仲巴县"	"540000"	"540200"	"540232"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2740"	"西藏自治区"	"日喀则市"	"桑珠孜区"	"540000"	"540200"	"540202"	"日喀则市"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2741"	"西藏自治区"	"日喀则市"	"拉孜县"	"540000"	"540200"	"540225"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2742"	"西藏自治区"	"日喀则市"	"萨迦县"	"540000"	"540200"	"540224"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2743"	"西藏自治区"	"日喀则市"	"白朗县"	"540000"	"540200"	"540228"	"0"	"28.296998,88.798915;29.292191,89.428255"	"西藏自治区日喀则地区白朗县"
"2744"	"西藏自治区"	"日喀则市"	"定结县"	"540000"	"540200"	"540231"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2745"	"西藏自治区"	"日喀则市"	"康马县"	"540000"	"540200"	"540230"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2746"	"西藏自治区"	"日喀则市"	"仁布县"	"540000"	"540200"	"540229"	"0"	"28.982889,89.650263;29.511196,90.356441"	"西藏自治区日喀则地区仁布县"
"2747"	"西藏自治区"	"日喀则市"	"萨嘎县"	"540000"	"540200"	"540236"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2748"	"西藏自治区"	"日喀则市"	"聂拉木县"	"540000"	"540200"	"540235"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2749"	"西藏自治区"	"日喀则市"	"亚东县"	"540000"	"540200"	"540233"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2750"	"西藏自治区"	"日喀则市"	"吉隆县"	"540000"	"540200"	"540234"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2751"	"西藏自治区"	"日喀则市"	"岗巴县"	"540000"	"540200"	"540237"	"0"	"28.945172,88.471282;29.653684,89.683173"	"西藏自治区日喀则地区日喀则市"
"2752"	"西藏自治区"	"昌都市"	"昌都市"	"540000"	"0"	"540300"	"0"	"28.439256,93.605079;32.538951,99.119802"	"西藏自治区昌都地区洛隆县"
"2753"	"西藏自治区"	"昌都市"	"芒康县"	"540000"	"540300"	"540328"	"0"	"28.683755,97.989737;30.338085,99.119802"	"西藏自治区昌都地区芒康县"
"2754"	"西藏自治区"	"昌都市"	"卡若区"	"540000"	"540300"	"540302"	"昌都县"	"30.742184,96.701026;32.310889,97.968045"	"西藏自治区昌都地区昌都县"
"2755"	"西藏自治区"	"昌都市"	"八宿县"	"540000"	"540300"	"540326"	"0"	"29.124760,96.306983;31.015495,97.451339"	"西藏自治区昌都地区八宿县"
"2756"	"西藏自治区"	"昌都市"	"丁青县"	"540000"	"540300"	"540324"	"0"	"31.006172,94.653900;32.359331,96.391044"	"西藏自治区昌都地区丁青县"
"2757"	"西藏自治区"	"昌都市"	"江达县"	"540000"	"540300"	"540321"	"0"	"31.015855,97.345266;32.538951,98.890779"	"西藏自治区昌都地区江达县"
"2758"	"西藏自治区"	"昌都市"	"察雅县"	"540000"	"540300"	"540325"	"0"	"30.074623,97.183427;31.159056,98.490291"	"西藏自治区昌都地区察雅县"
"2759"	"西藏自治区"	"昌都市"	"贡觉县"	"540000"	"540300"	"540322"	"0"	"30.202171,97.866466;31.267861,98.986393"	"西藏自治区昌都地区贡觉县"
"2760"	"西藏自治区"	"昌都市"	"洛隆县"	"540000"	"540300"	"540329"	"0"	"30.202944,95.253433;31.191415,96.579549"	"西藏自治区昌都地区洛隆县"
"2761"	"西藏自治区"	"昌都市"	"边坝县"	"540000"	"540300"	"540330"	"0"	"30.492658,93.605079;31.443088,95.361748"	"西藏自治区昌都地区边坝县"
"2762"	"西藏自治区"	"昌都市"	"类乌齐县"	"540000"	"540300"	"540323"	"0"	"30.948968,95.815058;31.946482,96.968876"	"西藏自治区昌都地区类乌齐县"
"2763"	"西藏自治区"	"昌都市"	"左贡县"	"540000"	"540300"	"540327"	"0"	"28.439256,97.077471;30.440734,98.697720"	"西藏自治区昌都地区左贡县"
"2764"	"西藏自治区"	"林芝市"	"林芝市"	"540000"	"0"	"540400"	"林芝地区"	"27.560264,92.172378;30.672111,98.760090"	"西藏自治区林芝地区墨脱县"
"2765"	"西藏自治区"	"林芝市"	"波密县"	"540000"	"540400"	"540424"	"0"	"29.362352,94.017468;30.672111,96.674326"	"西藏自治区林芝地区波密县"
"2766"	"西藏自治区"	"林芝市"	"工布江达县"	"540000"	"540400"	"540421"	"0"	"29.446062,92.172378;30.615292,94.351845"	"西藏自治区林芝地区工布江达县"
"2767"	"西藏自治区"	"林芝市"	"墨脱县"	"540000"	"540400"	"540423"	"0"	"27.560264,93.762166;29.935511,96.100764"	"西藏自治区林芝地区墨脱县"
"2768"	"西藏自治区"	"林芝市"	"米林县"	"540000"	"540400"	"540422"	"0"	"28.658265,93.135084;29.843197,95.214000"	"西藏自治区林芝地区米林县"
"2769"	"西藏自治区"	"林芝市"	"察隅县"	"540000"	"540400"	"540425"	"0"	"27.744446,95.698922;29.554792,98.760090"	"西藏自治区林芝地区察隅县"
"2770"	"西藏自治区"	"林芝市"	"巴宜区"	"540000"	"540400"	"540402"	"林芝县"	"29.365206,93.455898;30.259004,95.295962"	"西藏自治区林芝地区林芝县"
"2771"	"西藏自治区"	"林芝市"	"朗县"	"540000"	"540400"	"540426"	"0"	"28.679647,92.650012;29.494160,93.603716"	"西藏自治区林芝地区朗县"
"2772"	"西藏自治区"	"山南市"	"山南市"	"540000"	"0"	"540500"	"山南地区"	"26.859666,90.070313;29.829316,94.371432"	"西藏自治区山南地区隆子县"
"2773"	"西藏自治区"	"山南市"	"隆子县"	"540000"	"540500"	"540529"	"0"	"28.098309,91.876648;28.873697,94.161798"	"西藏自治区山南地区隆子县"
"2774"	"西藏自治区"	"山南市"	"浪卡子县"	"540000"	"540500"	"540531"	"0"	"28.150223,90.070313;29.312096,91.335516"	"西藏自治区山南地区浪卡子县"
"2775"	"西藏自治区"	"山南市"	"错那县"	"540000"	"540500"	"540530"	"0"	"26.859666,91.406033;28.466071,94.371432"	"西藏自治区山南地区错那县"
"2776"	"西藏自治区"	"山南市"	"贡嘎县"	"540000"	"540500"	"540522"	"0"	"28.946041,90.476425;29.533369,91.245313"	"西藏自治区山南地区贡嘎县"
"2777"	"西藏自治区"	"山南市"	"加查县"	"540000"	"540500"	"540528"	"0"	"28.824630,92.332939;29.723883,93.122379"	"西藏自治区山南地区加查县"
"2778"	"西藏自治区"	"山南市"	"乃东区"	"540000"	"540500"	"540502"	"乃东县"	"28.745651,91.543601;29.588089,92.051438"	"西藏自治区山南地区乃东县"
"2779"	"西藏自治区"	"山南市"	"洛扎县"	"540000"	"540500"	"540527"	"0"	"27.852387,90.302233;28.567442,91.491846"	"西藏自治区山南地区洛扎县"
"2780"	"西藏自治区"	"山南市"	"扎囊县"	"540000"	"540500"	"540521"	"0"	"28.949070,91.166287;29.583577,91.648310"	"西藏自治区山南地区扎囊县"
"2781"	"西藏自治区"	"山南市"	"曲松县"	"540000"	"540500"	"540525"	"0"	"28.631582,91.995599;29.275758,92.479092"	"西藏自治区山南地区曲松县"
"2782"	"西藏自治区"	"山南市"	"措美县"	"540000"	"540500"	"540526"	"0"	"28.200633,91.112643;28.969794,91.990863"	"西藏自治区山南地区措美县"
"2783"	"西藏自治区"	"山南市"	"琼结县"	"540000"	"540500"	"540524"	"0"	"28.807810,91.372444;29.217911,91.795633"	"西藏自治区山南地区琼结县"
"2784"	"西藏自治区"	"山南市"	"桑日县"	"540000"	"540500"	"540523"	"0"	"29.010317,91.852236;29.829316,92.610325"	"西藏自治区山南地区桑日县"
"2785"	"西藏自治区"	"那曲地区"	"那曲地区"	"540000"	"0"	"542400"	"0"	"29.942406,85.059206;36.490951,95.029679"	"西藏自治区那曲地区那曲县"
"2786"	"西藏自治区"	"那曲地区"	"尼玛县"	"540000"	"542400"	"542430"	"0"	"30.334956,85.059206;36.490951,90.377285"	"西藏自治区那曲地区尼玛县"
"2787"	"西藏自治区"	"那曲地区"	"安多县"	"540000"	"542400"	"542425"	"0"	"31.443622,88.801723;36.238597,92.584717"	"青海省海西蒙古族藏族自治州格尔木市"
"2788"	"西藏自治区"	"那曲地区"	"那曲县"	"540000"	"542400"	"542421"	"0"	"30.523332,90.999159;31.877698,93.025151"	"西藏自治区那曲地区那曲县"
"2789"	"西藏自治区"	"那曲地区"	"聂荣县"	"540000"	"542400"	"542424"	"0"	"31.682141,91.832250;32.771868,93.483418"	"西藏自治区那曲地区聂荣县"
"2790"	"西藏自治区"	"那曲地区"	"巴青县"	"540000"	"542400"	"542429"	"0"	"31.718248,92.998791;32.680117,94.752858"	"西藏自治区那曲地区巴青县"
"2791"	"西藏自治区"	"那曲地区"	"索县"	"540000"	"542400"	"542427"	"0"	"31.076282,93.513890;32.009169,95.029679"	"西藏自治区那曲地区索县"
"2792"	"西藏自治区"	"那曲地区"	"比如县"	"540000"	"542400"	"542423"	"0"	"30.841543,92.544480;32.126327,94.346922"	"西藏自治区那曲地区比如县"
"2793"	"西藏自治区"	"那曲地区"	"班戈县"	"540000"	"542400"	"542428"	"0"	"29.942406,89.009752;32.250144,91.283960"	"西藏自治区那曲地区班戈县"
"2794"	"西藏自治区"	"那曲地区"	"嘉黎县"	"540000"	"542400"	"542422"	"0"	"30.186211,91.807616;31.301535,94.162025"	"西藏自治区那曲地区嘉黎县"
