"id"	"天敌"	"地理分布"	"形态特征"	"中文名"	"纲"	"目"	"科"	"主要危害作物"	"生物学特性及发生消长规律"	"相关文献"	"拉丁学名"	"记录号"	"防治方法"	"图片"
"46"		"分布黑龙江、吉林、辽宁、内蒙古、宁夏、甘肃、陕西、河北、河南、山东、山西、江苏、安徽、浙江、云南、贵州、湖北、广东、广西、台湾等省。"	"成虫体长7．5～12毫米，宽4．5～6．5毫米，椭圆形，翅基宽，前后收狭，体色多为深铜绿色；鞘翅浅褐至草黄色，四周深褐至墨绿色，足黑褐色；臀板基部具白色毛斑2个，腹部1至5节腹板两侧各具白色毛斑1个，由密细毛组成。头小点刻密布其上，触角9节鳃叶状，棒状部由3节构成。雄虫大于雌虫。前胸背板具强闪光且明显隆凸，中间有光滑的窄纵凹线；小盾片三角形，前方呈弧状凹陷。鞘翅宽短略扁平，后方窄缩，肩凸发达，背面具近平行的刻点纵沟6条，沟间有5条纵肋。足短粗；前足胫节外缘具2齿，端齿大而钝，内方距位于第2齿基部对面的下方；爪成双，不对称，前足、中足内爪大，分叉，后足则外爪大，不分叉。卵椭圆形至球形，长径1．46毫米，短径0．95毫米，初产乳白色。幼虫体长15毫米，头宽约3毫米，头赤褐色，体乳白色。头部前顶刚毛，每侧5～6根成1纵列；后顶刚毛每侧6根，其中5根成1斜列。肛背片后部具心圆形臀板；肛腹片后部履毛区中间刺毛列呈“八”字形岔开，每侧由5～8根，多为6～7根锥状刺毛组成。蛹长9～13毫米，宽5～6毫米，唇基长方形，雌雄触角靴状。"	"中华弧丽金龟"	"昆虫纲"	"鞘翅目"	"丽金龟科"	"大豆、棉花、花生、苜蓿、玉米、薯类等。"	"年生1代，多以3龄幼虫在30～80厘米土层内越冬。翌春4月上移至表土层为害，6月老熟幼虫开始化蛹，蛹期8～20天，成虫于6月中下旬至8月下旬羽化，7月是为害盛期。6月底开始产卵，7月中旬至8月上旬为产卵盛期，卵期8～18天。幼虫为害至秋末达3龄时，钻入深土层越冬。成虫白天活动，适温20～25℃，飞行力强，具假死性，晚间入土潜伏，无趋光性。成虫出土2天后取食，群集为害一段时间后交尾产卵，卵散产在2～5厘米土层里，每雌可产卵20～65粒，多为40～50粒，分多次产下。成虫寿命18～30天，多为25天。成虫喜于地势平坦、保水力强、土壤疏松、有机质含量高的田园产卵，一般以大豆、花生、甘薯地落卵较多。初孵幼虫以腐植质或幼根为食，稍大为害地下组织。当10厘米土层均温低于6．7℃时，幼虫开始向深土层转移，进入11月中旬开始越冬，翌春4月上旬上移，当20厘米土温达到9．5℃时，幼虫移入表土层活动为害，老熟幼虫多在3～8厘米土层里做椭圆形土室化蛹，成虫羽化后稍加停留就出土活动，当10厘米深土均温达19．7℃时，成虫开始羽化，气温20℃以上进入羽化出土盛期，高于29．5℃成虫多静伏不动。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Popillia quadriguttata Fabr．"	"lp00331"	"(1)蛴螬系土栖昆虫，生活、为害子地下，具隐蔽性，并且主要在作物苗期猖獗，一旦发现严重受害，往往已错过防治适期。为此，对此类害虫必须加强预测预报工作。调查的时间一般从秋后到播种前进行。调查的方法是分别按不同土质、地势、水肥条件、茬口等选择有代表性地块，每1万平方米2～3个样点，每点查1平方米，掘土深度30～50厘米，细致检查土中蛴螬及其它土栖害虫种类、发育期、数量、入土深度等，统计每平方米中蛴螬平均头数，当3头以上／米2为严重发生，必须采取防治措施。(2)农业防治：一是对于蛴螬发生严重的地块，在深秋或初冬翻耕土地，不仅能直接消灭一部分蛴螬，并且将大量蛴螬暴露于地表，使其被冻死、风干或被天敌啄食、寄生等，一般可压低虫量15～30％，明显减轻第二年的为害。二是合理安排茬口。前茬为豆类、花生、甘薯和玉米的地块，常会引起蛴螬的严重为害。这与蛴螬成虫的取食与活动有关。三是避免施用未腐熟的厩肥。金龟子对未腐熟的厩肥有强烈趋性，常将卵产于其内，如施入田中，则带入大量虫源。而腐熟的有机肥可改良土壤的透水、通气性状，提供土壤微生物活动的良好条件，使根系发育快，苗齐苗壮，增强作物的抗虫性，且由于蛴螬喜食腐熟的有机肥，也可减轻其对作物的为害。四是合理施用化肥。碳酸氢铵、腐植酸铵、氨水、氨化过磷酸钙等化学肥料，散发出氨气对蛴螬等地下害虫具有一定的驱避作用。五是合理灌溉。土壤温湿度直接影响着蛴螬的活动，对于蛴螬发育最适宜的土壤含水量为15～20％，土壤过干过湿，均会迫使蛴螬向土壤深层转移，如持续过干或过湿，则使其卵不能孵化，幼虫致死，成虫的繁殖和生活力严重受阻。因此，在蛴螬发生区，在不影响作物生长发育的前提下，对于灌溉要合理地加以控制。六是在温室、温床、大棚等保护地里，由于气温高，幼苗又集中，往往受害早、受害重。应及早发现蛴螬的活动并及时采取防治措施。(3)药剂防治。选用50％辛硫磷乳油1500倍液或25％增效喹硫磷乳油1500倍液、10％吡虫淋可湿性粉剂1500倍液，喷洒或灌杀。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/中华弧丽金龟.jpg"
"48"		"分布在山东、北京、安徽、江苏、湖南等省市。"	"成虫体长3．2～13．5毫米，深紫黑色，触角丝状，褐色，前翅浅灰褐色，有灰黑色绒毛，膜翅上具纵脉3条，双翅交互平褶于体背，平衡棒淡黄色细长。胸足细长，雌虫腹部末端较尖，产卵管细长，产卵时才伸出，雄虫尾部具钳状抱握器一对。卵长圆形，乳白色；幼虫体长2.5～3.0毫米，体扁平浅黄色，腹部8节，腹背第2节后各节上均具小齿状横列刺。蛹褐红色，头部有黑褐色叉状突1对，末节有横刺一排。"	"大豆荚瘿蚊"	"昆虫纲"	"双翅目"	"瘿蚊科"	"大豆。"	"江、浙地区年生3代，南京成虫于5月后出现，6月为害春大豆，河南8月间大豆受害重，成虫喜在花萼或凋萎的花下产卵，幼虫孵化后蛀入荚内为害，幼虫期20天左右，老熟后化蛹在荚内，蛹期9～10天，羽化前用头顶的尖突把豆荚皮钻一圆孔，羽化时将蛹壳带出半截至荚外，成虫在黎明时活动，夜间或白天栖息在植株下，成虫产卵选择性很强，喜欢把卵产在茸毛多的豆荚上，一般夏播大豆易受害，晚熟品种受害重。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Asphondylia ervi Rubsamen"	"lp00333"	"(1)选用豆荚茸毛少的品种，适期播种，避开该虫产卵及为害盛期；(2)必要时喷洒10％吡虫啉可湿性粉剂1500倍液或25％喹硫磷乳油1500倍液、1．8％爱福丁乳油3000倍液，每667m 2 喷对好的药液55升。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/大豆荚瘿蚊.jpg"
"49"	"捕食螨、草蛉等"	"分布在北京、浙江、江苏、四川、云南、湖北、福建、台湾等省区。"	"雌螨体长0．46毫米，宽0．26毫米。体椭圆形，深红色，体侧具黑斑。须肢端感器柱形，长是宽的2倍；背感器梭形，较端感器短。气门沟末端弯曲成“v”形。26根背毛。雄螨体长0.32毫米，宽0.16毫米，体黄色有黑斑，须肢端感器细长，长是宽的2．5倍，背感器短。阳具末端形成端锤。阳茎的远侧突起比近侧突起长6～8倍，是与其他叶螨相区别的重要特征。"	"豆叶螨"	"蛛形纲"	"蜱螨目"	"叶螨科"	"菜豆、大豆、葎草、益母草。"	"参见神泽氏叶螨。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Tetranychus phaselus Ehara"	"lp00334"	"(1)防治策略和防治指标参见神泽氏叶螨。早春注意清除田内外枯枝落叶和杂草，减少虫源。(2)注意虫情监测，发现有少量受害，应及时摘除虫叶烧毁，遇有天气干旱要注意及时灌溉和施肥，促进植株生长，抑制叶螨增殖。(3)防治蔬菜别的害虫时要防止杀伤叶螨的天敌，可选用叶蝉散、巴丹、巴沙等，尽量采用具生态选择性的施药方法进行点片挑治或局部施药。有条件的可人工饲养和释放捕食螨、草蛉等天敌。(4)当田间天敌不能有效控制时，应使用选择性杀螨剂进行普治，在点片发生阶段喷洒20％螨克乳油2000倍液、25％倍乐霸乳油1000～2000倍液、5％卡死克乳油l000～2000倍液、20％哒螨酮可湿性粉剂1500倍液。注意轮换用药，提倡使用20％复方浏阳霉素乳油1000～1500倍液。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/豆叶螨.jpg"
"50"		"该虫分布在河北、江苏、安徽、浙江、湖北、福建、广东、广西。"	"体长15～20毫米，宽4～7毫米。头、体躯和足黑色，被黑毛；鞘翅黑，呈现3条黄色横带纹，黑色部分被黑色细短毛，黄带上被淡色细短毛间有稀疏的黑竖毛。头密布小刻点，额中央有一条光滑纵纹，此纹的中部常扩展成1个小光斑。触角11节，由基部节向末端节逐渐变粗，呈棒状。前胸长大于宽，两侧平行，前端束狭，背板密布细刻点，有显著的纵缝，后缘中间之前有1个三角形凹洼。鞘翅基部有一个圆形的相对如眼睛状的黄斑，在肩胛外侧还有1个小黄斑。腹部末端节后缘平直。雄虫腹部末端节后缘向前凹，呈弧圆形。该虫体外形、体色和苹斑芫菁相似。"	"眼斑芫菁"	"昆虫纲"	"鞘翅目"	"芫菁科"	"豆类、瓜类、花生、辣椒、番茄、马铃薯、苹果等。"	"在安徽、江苏、四川等省年生1代，以卵越冬。翌年4月下旬～5月下旬陆续孵化。为害大豆叶片，幼虫期29～58天。幼虫共5龄；1龄行动敏捷，爬行力强，觅到蝗虫卵块后就不再爬行，发育到5龄虫才掘穴入土定居，一直到羽化。该虫是复变态昆虫，成虫取食后多群集在禾本科植物或杂草顶端或叶背面，该虫多分布在海拔600～700米丘陵及平原地区。卵需经263～275天才孵化，幼虫多潜入田边、地角荒埂的薄土层里取食。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Mylabris cichorii Linnaeus"	"lp00335"	"参见大斑芫菁。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/眼斑芫菁.jpg"
"51"		"分布在浙江、湖北、广东、广西、云南。"	"体长25～32毫米，宽8～11毫米。头、体躯和足黑色，被黑毛。鞘翅黑、黄相间，黑色和黄色部分均被黑毛，而无淡色毛。头密布小刻点，额中央有一条光滑纵纹，此纹的中部常扩展成1小光斑。触角短，棒状，11节，末节的基部狭于第10节的端部。前胸长大于宽，两侧平行，前端束狭，背板密布细刻点，纵缝不明显。鞘翅上前面的黑色横带中央连接；基部的一对黄斑较大，形状较不规则。腹部末端后缘平直。医用中草药里的“斑螫”即眼斑芫菁和大斑芫菁。"	"大斑芫菁"	"昆虫纲"	"鞘翅目"	"芫菁科"	"豆类、瓜类、花生、芝麻、棉花、番茄、辣椒、甜菜、刺苋等。"	"安徽、四川年生1代，以幼虫越冬，幼虫期约187～231天，化蛹后于7月末8月初进入羽化阶段，羽化后10天交配，多在14时至夜晚进行，一般交配1～4次，每次2～7小时，交配后5～10天产卵，每雌产卵40～240粒，成虫喜白天活动，喜欢掘穴，并把卵产在微酸性湿润的土壤里，卵经21～28天孵化，8月下～9月下进入孵化盛期，幼虫喜食蝗卵，经4次蜕皮发育成5龄，幼虫多在田边、地角、荒埂薄土里取食和越冬。9～10月中旬成虫陆续死去。该虫繁衍力较低，孵化率57％左右，仅有12％～34％的幼虫才能发育为成虫，因此种群数量有下降的趋势。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Mylabris phalerata Pallas"	"lp00336"	"(1)每平方米平均有虫0．5～1头以上时，可用网捕成虫，售给药材商店。(2)发生严重地区，收获后及时耕翻灭虫。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/大斑芫菁.jpg"
"52"		"分布在东北、内蒙古、宁夏、甘肃、北京、山西、陕西、山东、江苏、安徽、台湾等省。"	"成虫体长14．5～25毫米，宽4～5．5毫米，全体黑色被细短黑色毛，仅头部两侧后方红色，其余黑色，额中间具1块红斑；前胸背板中间具白色短毛组成的纵纹1条，沿鞘翅的侧缘、端缘及中缝处长有白毛，头部具密刻点，触角基部内侧生黑色发亮圆扁瘤1个。雌虫触角丝状，雄虫触角栉齿状，3～9节向一侧展宽，第4节宽是长的3倍，前胸背板两侧平行，从端部的1／3处向前收缩。前足腿节、胫节背面密被灰短毛，中后足毛稀。雄虫前足第1跗节基半部细，向内侧凹，端部阔，雌虫不明显。"	"中国豆芫菁"	"昆虫纲"	"鞘翅目"	"芫菁科"	"甜菜、马铃薯、首蓿、玉米、向日葵、豆科植物。"	"年生1代，在银川成虫出现在5月底至6月初，6月中至7月中旬盛发，8月底进入末期，成虫喜欢群聚，集中为害，有时一株上有虫数十头，成虫性活泼，能飞行几丈远，迁移为害。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Epicauta chinensis Laporte"	"lp00337"	"参见大斑芫菁。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/中国豆芫菁.jpg"
"53"		"分布在吉林、江西、福建、广东、广西、云南、河南等省。"	"体长20～27毫米，宽8～10毫米，棕褐色。触角第四节棕黄色。前胸背板中央具1条浅色纵带纹，侧缘直，具细齿，侧角钝圆。后胸臭腺孔和腹部背面橙红色。雌虫第3节腹板中部向后稍弯曲，雄虫则相应部位向后扩延成瘤突，伸达第4节腹板的后缘。雌虫后足腿节稍弯曲，近端处有1个小齿突；雄虫后足腿节强弯曲，粗壮，内侧基部有显著的短锥突，近端部扩展成三角形的齿状突。雄虫生殖节后缘宽圆形，中央稍凹入。卵长2．2～2．6毫米，略呈腰鼓状，横置，下方平坦。初产时淡褐色，以后变为暗褐色，被白粉。一龄若虫体长3～4毫米，黑色，形似蚂蚁。前、中、后胸背板后缘平直。二龄体长5～6毫米，黑色。触角第4节基部黄褐色。中胸背板后缘向后曲伸。三龄体长7～9毫米，黑或灰黑色。触角第3节基部，第4节基部1／2及末端黄褐色。中、后胸背板侧后缘向后伸展成翅芽。四龄体长10～14毫米，灰黑或灰褐色。触角除第1、2、3节基部和第4节基部及末端黄褐色外，其余为黑色。翅芽伸达腹部背板第2节后缘或第3节前缘。五龄体长15～18毫米，灰褐或黄褐。触角除第2、3节端部为黑色外，其余为红褐色。翅芽伸达腹部背面第3节后缘或第4节前缘。"	"红背安缘蝽"	"昆虫纲"	"半翅目"	"缘蝽科"	"大豆、豇豆、菜豆、绿豆、四季豆、瓜类、花生、合欢、竹类等。"	"长江以北年生1代，长江以南年生2代，以成虫在寄主附近的枯枝落叶下越冬。翌年4月中、下旬开始活动、交尾，5月上旬至7月中旬产卵，6月底到7月下旬成虫陆续死亡。第1代若虫从5月中旬到7月底孵化，6月中到8月底羽化为成虫。7月上旬至9月上旬产卵，8月下旬至9月中旬成虫陆续死亡。第2代若虫从7月中旬到9月中旬孵化，8月下到10月下旬先后羽化，11月陆续进入越冬状态，成、若虫常群集在嫩茎或豆荚上取食。遇惊坠地，有假死性。雌成虫产卵于茎秆及附近的杂草上，聚生横置，纵列成串。每雌可产卵40～85粒。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Anoplocnemis phasianas Fabricius"	"lp00338"	"参见瓜褐蝽。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/红背安缘蝽.jpg"
"54"		"分布在山东、河南、安徽、江苏、浙江、四川、贵州、云南、福建、江西、西藏等。"	"成虫体长20～24毫米，两侧角间宽8毫米。黑褐至黑色，被白色短毛。触角基部3节黑，第4节基半部赭红色，端半部红褐，最末端赭色。复眼黑褐色。头小，头顶前端具1短纵凹。喙长达中足前缘。前胸背板中央具纵纹；侧缘平直，侧角钝圆。小盾片有横皱纹。前翅革片棕褐，膜片烟褐。体腹板赭褐或黑褐。雌虫第3腹板中部向后弯。雄虫第3腹板中部向后扩延近第4腹板的后缘形成横瘤突；后腿节粗壮弯曲，内侧近端扩展成1三角形齿，后足胫节内侧端部呈小齿状。该虫与红背安缘蝽很相似，本种与红背安缘蝽的区别是体小，腹部背面黑色，中央生浅色斑点2个，雄虫后足腿节基部无突。"	"斑背安缘蝽"	"昆虫纲"	"半翅目"	"缘蝽科"	"大豆、紫穗槐等。"	"参见红背安缘蝽。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Anoplocnemis binotata Distant"	"lp00339"	"参见红背安缘蝽。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/斑背安缘蝽.jpg"
"55"		"分布在浙江、江西、广西、四川、贵州、云南等省。"	"体长13～15毫米，宽3毫米，体狭长，棕黄色。头在复眼前部成三角形，后部细缩如颈。复眼大且向两侧突出，黑色；单眼突起在后头，赭红色。触角4节，第4节长于第2、3节之和，第2节最短。前胸背板向前下倾，前缘具领，后缘呈2个弯曲，侧角刺状，表面及胸侧板密布疣点和刻点。头、胸两侧有光滑完整的带状黄色横条斑。后胸腹板后缘极窄，几乎成角状。腹部背面浅黄棕色，各节端部有黑色斑。后足腿节基部内侧有1个明显的突起，腿节腹面具一列黑刺，胫节稍弯曲，其腹面顶端具l齿，雄虫后足腿节粗大。臭腺道长向前弯曲，几乎达于后胸侧板前缘。前翅革片前缘的近端处稍向内弯，腹部第1节较其余节窄。卵半卵圆形，正面平坦，附着面弧状。初产时暗蓝色，渐变黑褐，近孵化时黑褐色或微显紫红。卵壳表面散生少量白粉，略具金属光泽。若虫一至四龄体似蚂蚁，腹部膨大，但第1腹节小。五龄狭长。一龄体长2．5～2．7毫米，紫褐色或褐色，头大圆鼓。二龄体长4．2～4．4毫米，头在眼前部分成三角形，眼后部变窄，复眼紫色，稍突出。三龄体长6．2～6．5毫米，灰褐色。触角与体长相等。复眼突出，黑褐色。前翅芽初露。四龄体长9．1～9．8毫米，灰褐色。触角短于体长。前翅芽达后胸后缘。五龄体长10～11．3毫米，灰褐或黑褐色，前翅芽达第2腹节的中部。"	"条蜂缘蝽"	"昆虫纲"	"半翅目"	"缘蝽科"	"主要为害蚕豆、豌豆、菜豆、绿豆、大豆、豇豆、昆明鸡血藤、毛蔓豆等豆科植物，亦为害水稻、麦类、高粱、玉米、红薯、棉花、甘蔗、丝瓜等。"	"江西年生3代，以成虫在枯草丛中、树洞和屋檐下等处越冬。越冬成虫3月下旬开始活动，4月下至6月上旬产卵，5月下至6月下旬陆续死亡。第1代若虫5月上至6月中旬孵化，6月上旬至7月上旬羽化为成虫，6月中旬至8月中旬产卵。第2代若虫6月中旬末至8月下旬孵化，7月中旬至9月中旬羽化为成虫，8月上旬至10月下旬产卵。第3代若虫8月上旬末至11月初孵出，9月上旬至11月中旬羽化。成虫于10月下旬至11月下旬陆续越冬。成虫和若虫白天极为活泼，早晨和傍晚稍迟钝，阳光强烈时多栖息于寄主叶背。初孵若虫在卵壳上停息半天后，即开始取食。成虫交尾多在上午进行。卵多产于叶柄和叶背，少数产在叶面和嫩茎上，散生，偶聚产成行。每雌每次产卵5～14粒，多为7粒，一生可产卵14～35粒。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Riptortus linearis Fabricius"	"lp00340"	"冬季结合积肥，清除田间枯枝落叶，铲去杂草，及时堆沤或焚烧，可消灭部分越冬成虫。在成虫、若虫为害期，可采用广谱性杀虫剂，按常规使用浓度喷洒，均有毒杀效果。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/条蜂缘蝽.jpg"
"56"		"分布在华北、华东、华中、西南各省。"	"成虫体长2．8～3．2毫米，宽约1．15毫米，体短厚，体壁坚实，红褐至黑褐色，密布大刻点，刻点内有鳞片状毛；头、前胸背板栗褐色至黑褐色；头垂直，眼着生在眼柄上，复眼黑色，眼柄长，向前侧方上举。触角1、4节色深，2、3节浅黄褐色。前胸背板前倾，小盾片黑色，翅合拢时呈束腰状；爪片狭，黄白色，具刻点一列，结合缝短，革片黄白色，中部偏内具黑斑一块；腹部5～7节侧缘具上翘的叶状突，第7腹节叶状突后伸至腹部末端。"	"豆突眼长蝽"	"昆虫纲"	"半翅目"	"长蝽科"	"大豆、绿豆、豇豆、菜豆、葛、刀豆、赤豆、山绿豆等。"	"湖南年生3代，江西年生4代，以成虫在土缝、石隙及落叶下越冬。翌年4月开始活动，5月上旬开始产卵，把卵产在叶背的叶脉上，5月下旬进入产卵盛期，6月上中旬为第一代幼虫盛期，6月下旬为第一代成虫盛期，7月上旬又进入产卵盛期，7月中旬第二代幼虫盛期，7月下旬二代成虫出现；8月上旬进入产卵盛期，8月中旬3代成虫出现，后越冬。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Chauliops  fallax  Scott"	"lp00341"	"(1)冬耕灭茬可消灭部分越冬成虫。(2)开花结荚后成虫、若虫为害期，可采用广谱性杀虫剂，按常规使用浓度喷洒，均有毒杀效果。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/豆突眼长蝽.jpg"
"57"		"分布在东北、华北、华东和华南。"	"成虫体长1．6～3毫米，宽0．9～1．7毫米，卵形或长方圆形。体色变异大，有深有浅；浅色个体体背淡棕黄或棕色，腹面暗褐色，触角完全黄色或端节暗褐到黑，足黄或褐黄，头顶后方、胸部、鞘翅中缝和基部横凹上的一斑均为黑色。深色个体除触角、上唇和足黄色、肩胛内侧一黄斑外，其余均黑色。头部刻点粗大而密，头顶中部隆高，复眼内侧和上方有一条宽且深的纵沟。触角丝状，达到或超过体长之半，第1节膨大，第3、4两节最短。前胸背板宽稍大于长，侧缘中部稍突成一小尖角。小盾片三角形，光亮。鞘翅基部稍宽于前胸，刻点排列成规则的纵列，基半部刻点大而清楚，端半部刻点细而小。卵长椭圆形，长0．4～0．5毫米，宽0．2毫米，白色至淡黄色。幼虫体长约3．6毫米。头、前胸背板黄褐色，胴部乳白色。虫体向腹面弯曲，呈“c”形，体上具刚毛。裸蛹长2．0～2．5毫米，初乳白色，后变浅黄色。复眼黑色。"	"斑鞘豆叶甲"	"昆虫纲"	"鞘翅目"	"叶甲科"	"大豆等豆类作物。"	"吉林年生1代，以成虫在土中越冬，翌年5月中旬始见，6月上、中旬进入盛期。5月下旬产卵，6月中、下旬至7月初进入盛期，6月孵化出幼虫，持续到8月，7月下至8月中旬化蛹，9月上旬进入末期。8月上旬第一代成虫始见，成虫大部分羽化后在土中2～10厘米处直接越冬。豆苗出土后，越冬成虫出土为害。成虫善跳，喜欢在10～16时活动，白天在叶上取食，夜间潜伏在土块下或土缝内，白天交尾后经3～4天产卵在幼苗附近的土下，卵块状，每块4～31粒，每雌最多产19粒，气温23℃，卵期8～11天。越冬成虫到7月上旬死亡，成虫期10个多月；5厘米处土温25．3℃，幼虫期约50天，老熟幼虫在土中做土室化蛹，蛹期8天。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Colposcelis   signata(Motschulsky)"	"lp00342"	"(1)大豆收获后及时秋翻，使虫体暴露。(2)药剂闷种。每100kg种子用35％甲基硫环磷乳油lkg拌后闷3小时，闷后晾干播种。也可施用3％甲基硫环磷颗粒剂，每667m 2 1～1．5kg是防治此虫有效用量。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/斑鞘豆叶甲.jpg"
