"id"	"主要危害部位"	"地理分布"	"为害症状"	"病害类型"	"中文名"	"病原中文名"	"病原拉丁学名"	"主要危害作物"	"别名"	"病原分类地位"	"病原形态特征"	"相关文献"	"防治方法"	"英文名"	"记录号"	"传播途径和发病条件"	"图片"
"54"	"主要为害叶片"		"莴苣叶缘坏死病又称细菌性斑点病、根腐病。主要为害叶片，多从结球时开始发生，叶缘或叶缘附近先发病，初为水浸状，后变干呈薄纸状，现褐色至黑褐色不规则的油浸状病斑，叶缘病斑宽约0．5～1．5厘米，叶片其他部分现红褐色斑点，有的数个病斑连片，渐软化，有的全株迅速干枯或落叶，一般仅结球叶发病，后扩展缓慢，该病影响发育，但不造成腐烂。有的在茎的中心有黑色至绿色硬腐组织，植株衰弱时沿底部叶片的叶脉扩展到根部，引起根腐。"	"细菌"	"莴苣、莴笋叶缘坏死病"	"边缘假单胞菌边缘致病变种(莴苣叶缘坏死病假单胞菌)"	"Pseudomonas mar  ginalis pv．marginalis(Brown)Stevens"	"莴苣、莴笋"	"细菌性斑点病、根腐病"		"菌体杆状，极生1～3根鞭毛，短链生，具荚膜，无芽孢，大小0．42～1．25×0．83～2．08微米。革兰氏染色阴性，好气性，无PHB积累。在KB培养基上产生明显的绿色荧光。在肉汁胨琼脂平面上菌落圆形白色，薄且平滑，边缘整齐；在肉汁胨液中呈浓云雾状。细菌生长适温25～26℃，最高38℃，最低0℃，致死温度52～53℃。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)与其他蔬菜进行轮作。(2)加强田间管理，采用配方施肥技术、避免土壤高湿条件出现，实行畦作或高垅栽培，采用地膜覆盖，避免减少病株与健株接触。(3)播种后1个月于发病初期开始喷洒47％加瑞农可湿性粉剂1000倍液或30％绿得保悬浮剂400倍液、50％琥胶肥酸铜可湿性粉剂500倍液、14％络氨铜水剂300倍液、77％可杀得可湿性微粒粉剂500倍液，每667m 2 喷对好的药液50升，隔10天1次，防治2～3次。采收前3天停止用药。"	"Lettuce and Asparagus lettuce bacterial rot"	"ed00246"	"病原细菌在土壤中越冬，靠土壤或空气进行传播。气温低、湿度高条件下易发病，一般早春和晚秋发病重，寒冷、多雾有助于发病。夏季高温时发病少且缓慢。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/莴苣、莴笋叶缘坏死病.jpg"
"55"	"茎基部"		"采种株茎基部或靠近地面的根茎处产生不规则水渍状病斑，后病部逐渐向内或上下扩展，致茎内软腐中空，流出恶臭味的粘液。"	"细菌"	"乌塌菜软腐病"	"胡萝卜软腐欧文氏菌，胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotovora(Jones)Bergey et al．"	"乌塌菜"			"菌体短杆状，周生2～8根鞭毛，在肉汁胨培养基上菌落乳白色，半透明，具光泽，全缘。无荚膜，不产生芽孢，革兰氏染色阴性，适宜温度4～48℃，最适27～30℃，适宜pH5．3～9．2，中性最适。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)播前20天耕翻晒土，施用酵素菌沤制的堆肥或充分腐熟有机肥。(2)合理掌握播种期，采用高畦栽培，防止冻害，减少伤口。(3)药剂防治：发病初期喷洒72％农用硫酸链霉素可溶性粉剂3000～4000倍液或47％加瑞农可湿性粉剂900倍液、30％绿得保悬浮剂500倍液、14％络氨铜水剂300倍液，隔7～10天1次，连续防治2～3次。采收前3天停止用药。白菜类对铜制剂敏感，要严格控制用药量，以防药害。"	"Wuta—cai bacterial soft rot"	"ed00247"	"该病由土壤带菌传病，由伤口侵入，平畦栽培，虫害多，遇寒流侵袭或湿度大、温度高或反季节栽培时发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/乌塌菜软腐病.jpg"
"56"	"主要为害叶片"		"西瓜褐斑细菌病，又称西瓜细菌斑点病。主要为害叶片。初在叶片上形成黄色或黄褐色小角斑，大小1～2毫米，严重时叶片变褐枯死，有时为害叶缘引起坏死，侵染幼茎和叶柄及果实时，产生灰色斑点，其中心具黄色干菌脓，似痂斑。"	"细菌"	"西瓜褐斑细菌病"	"油菜黄单胞菌黄瓜致病变种"	"Xanthomonas campestris pv．cucurlritae(Bryan)Dye"	"西瓜"	"西瓜细菌斑点病"		"Xanthomonas campestris pv．cucurlritae(Bryan)Dye  称油菜黄单胞菌黄瓜致病变种，属细菌。菌体杆状，单生、双生或链生，极生鞭毛，大小0．5～0．6×1.0～1.5微米。具荚膜，无芽孢。革兰氏染色阴性。好气性。肉汁胨琼脂平面培养菌落圆形，黄色，具光泽，表面光滑，稍隆起，四边整齐透明。肉汁胨中培养呈云雾状，没有菌环。该菌生长适温25～30℃，36℃能生长，致死温度49℃。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"参见黄瓜细菌性圆斑病。"	"Watermelon bacterial leaf spot"	"ed00248"	"参见黄瓜细菌性圆斑病。"	"1"
"57"	"全株"		"西瓜细菌果斑病又称细菌斑点病、西瓜水浸病、果实腐斑病等。是近年由国外传入的毁灭性病害。苗期和成株均可发病。瓜苗染病沿中脉出现不规则褐色病变，有的扩展到叶缘，从叶背面看呈水渍状，种子带菌的瓜苗在发病后1～3周即死亡。西瓜果实染病，初在果实上部表面现数个几毫米大小灰绿色至暗绿色水渍状斑点，后迅速扩展成大型不规则的水浸状斑，变褐或龟裂，致果实腐烂，分泌出一种粘质琥珀色物质，进一步发展，细菌透过瓜皮进入果内。该病多始于成瓜向阳面，与地面接触处未见发病，瓜蔓不萎蔫，病瓜周围病叶上现褐色小斑，病斑通常在叶脉边缘，有时被一个黄色组织带包围，病斑周围呈水渍状是该病别于其他细菌病害的重要特征。"	"细菌"	"西瓜细菌性果斑病"	"类产碱假单胞菌西瓜亚种(西瓜细菌斑点假单胞菌)"	"Pseudomonas pseudoalcaligenes subsp．citrulli Schaad et．al．"	"西瓜"	"细菌斑点病、西瓜水浸病、果实腐斑病等"		"Pseudomonas pseudoalcaligenes subsp．citrulli Schaad et．al．  称类产碱假单胞菌西瓜亚种(西瓜细菌斑点假单胞菌)，属细菌。格兰氏染色阴性，属rRNA组I。不产生色素及荧光，菌体杆状，极生单根鞭毛。好气性。不产生硝酸还原酶和精氨酸双水解酶，无烟叶过敏反应。可在4～41℃范围内生长，明胶液化力弱，氧化酶和2一酮葡萄糖酸试验阳性。除为害西瓜外，还可为害黄瓜和西葫芦。该菌生长适温28. 6℃，人工接种2～3天即可显症。该菌最初是美国Wall鉴定的，但后来Devos等认为不是这个亚种，我国有人认为是芽孢杆菌，目前尚未最后确定。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)加强检疫，不用病区的种子，发现病种应在当地销毁，严禁外销。(2)选用优良盼早熟品种。怀疑种子有带菌可能的，用40％福尔马林150倍液浸种30分种后，用清水冲净浸泡6～8小时，再催芽播种，有些西瓜品种对福尔马林敏感，用前应先试验，以免产生药害。对福尔马林敏感的品种，也可用50℃温水浸种20分钟，再催芽播种。(3)与非葫芦科作物进行3年以上轮作，施用酵素菌沤制的堆肥或充分腐熟有机肥，采用塑料膜双层覆盖等栽培措施。(4)加强管理，采用温室或火炕无病土育苗，幼果期适当多浇水，果实进入膨大期及成瓜后宜少浇或不浇，争取在高温雨季到来前采收完毕，避过发病期。(5)发病重的田块或地区，在进入雨季时，掌握在发病前开始喷洒30％碱式硫酸铜悬浮剂400～500倍液或47％加瑞农可湿性粉剂800倍液、56％靠山水分散微颗粒剂600～800倍液、50％琥胶肥酸铜(DT)杀菌剂500倍液、77％可杀得可湿性微粒粉剂500倍液、30％氧氯化铜悬浮剂800倍液，每667m 2 喷对好的药液60升，隔10天左右1次，防治2～3次。采收前3天停止用药。"	"Watermelon bacterial fruit blotch"	"ed00249"	"病菌附着在种子或病残体上越冬，种子带菌是翌年主要初侵染源，该菌在埋入土中西瓜皮上可存活8个月，在病残体上存活2年，在田间借风、雨及灌溉水传播，从伤口或气孔侵入，果实发病后在病部大量繁殖，通过雨水或灌溉水向四周扩展进行多次重复侵染。多雨、高湿、大水漫灌易发病，气温24～28℃经1小时，病菌就能侵入潮湿的叶片，潜育期3～7天，细菌经瓜皮进入果肉后致种子带菌，侵染种皮外部位，也可通过气孔进入种皮内。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/西瓜细菌性果斑病.jpg"
"58"	"主要为害幼果或成长中的果实"		"该病主要为害幼果或成长中的果实。幼瓜染病，病部先呈褐色水浸状，后迅速软化腐烂如泥。该病扩展速度很快，有些病瓜从发病到整果腐烂仅几天时间，有些幼瓜今天发病，24小时后即见烂掉，病瓜散出臭味是识别该病的重要特征。"	"细菌"	"西葫芦、黑皮西葫芦软腐病"	"胡萝卜软腐欧氏菌，胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotovora(Jones)Bergey et al．(Emvinia aroideae(Towns.)Holland)"	"西葫芦、黑皮西葫芦"			"参见冬瓜、节瓜软腐病。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)重病区或田块宜实行与葱蒜类蔬菜及水稻轮作。(2)难于实行轮作的地块每667m 2 增施石灰100～150kg，深翻晒土或灌水浸田一定时间落干后再整地，采用高畦地膜覆盖栽植，施用充分腐熟堆肥，及时防除地下害虫和黄守瓜、黑守瓜等，尽量减少伤口。(3)加强检查，雨后及时排水，发现病株随时摘除，并撒石灰或淋灌病穴。(4)禁止大水漫灌，注意通风透光，尤其结瓜初期进入雨季要防止湿气滞留，对防治该病发生、扩展十分重要。(5)发病初期喷70％绿得保悬浮剂300倍液或50％琥胶肥酸铜可湿性粉剂500倍液、77％可杀得可湿性微粒粉剂500倍液、72％农用硫酸链霉素可溶性粉剂3000～4000倍液、47％加瑞农可湿性粉剂800倍液，每667m 2 喷对好的药液60～70升，棚室栽培西葫芦可喷撒5％防细菌粉尘，每667m 2 1kg，隔7～10天一次，连续防治2～3次。采收前3～5天停止用药。"	"Summer squash and Black—skin summer squash bacterial soft rot"	"ed00250"	"参见冬瓜、节瓜软腐病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/西葫芦、黑皮西葫芦软腐病.jpg"
"59"	"主要为害叶片，有时也为害叶柄和幼茎。"		"主要为害叶片，有时也为害叶柄和幼茎。幼叶染病，病斑出现在叶面现黄化区，但不大明显，叶背面出现水渍状小点，后病斑变为黄色至黄褐色圆形或近圆形，大小1～2毫米，病斑中间半透明，斑四周具黄色晕圈，菌脓不明显或很少，有时侵染叶缘，引致坏死。苗期生长点染病，可造成幼苗死亡，扩展速度快。幼茎染病，茎基部有的裂开，棚室经常可见但为害不重。"	"细菌"	"西葫芦、黑皮西葫芦细菌性叶枯病"	"油菜黄单胞菌黄瓜叶斑病致病变种"	"Xanthomonas campestris pv．cucurbitae(Bryan)Dye"	"西葫芦、黑皮西葫芦"			"Xanthomonas campestris pv．cucurbitae(Bryan)Dye  称油菜黄单胞菌黄瓜叶斑病致病变种。菌体两端钝圆杆状，大小0．5×1．5微米，极生一根鞭毛，革兰氏染色阴性。发育适温25～28℃，36℃能生长，40℃以上不能生长，耐盐临界浓度3～4％。对葡萄糖、甘露糖、半乳糖、阿拉伯糖、海藻糖、纤维二糖氧化产酸。不能还原硝酸盐，接触酶和卵磷脂酶阳性，氧化酶和脲酶阴性，水解淀粉和七叶灵，能液化明胶。石蕊牛奶呈碱性。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)进行种子检疫，防止该病传播蔓延。(2)种子处理及药剂防治参见冬瓜、节瓜细菌性角斑病。"	"Summer squash and Black—skin summer squash bacterial leaf spot"	"ed00251"	"主要通过种子带菌传播蔓延。该菌在土壤中存活非常有限。此病在我国东北、内蒙古均有发生。棚室保护地常较露地发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/西葫芦、黑皮西葫芦细菌性叶枯病.jpg"
"60"	"叶柄和叶"		"香芹软腐病主要发生在叶柄和叶上。先出现水浸状、淡褐色纺锤形或不规则形凹陷斑，后呈湿腐状，变黑发臭，仅残留表皮，具恶臭味。"	"细菌"	"香芹菜软腐病"	"胡萝卜软腐欧氏杆菌胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotovora(Jones)Bergey et al．"	"香芹"			"见黄瓜软腐病菌。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)实行2年以上轮作。(2)栽植、松土或锄草时避免伤根；培土不宜过高，以免把叶柄埋入土中，雨后及时排水；发现病株及时挖除并撤入石灰消毒；发病期减少或暂停浇水。(3)发病初期开始喷洒72％农用硫酸链霉素可溶性粉剂或新植霉素3000～4000倍液、30％氧氯化铜悬浮剂800倍液、30％绿得保悬浮剂400倍液、14％络氨铜水剂350．倍液、50％琥胶肥酸铜可湿性粉剂500～600倍液、95％CT杀菌剂水剂(醋酸铜)500倍液，隔7～10天1次，连续防治2～3次。采收前3天停止用药。"	"Parsley bacterial soft rot"	"ed00252"	"病原细菌在土壤中越冬，从伤口侵入，借雨水或灌溉水传播蔓延。该病在生长后期湿度大的条件下发病重。有时与冻害或其他病害混发。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/香芹菜软腐病.jpg"
"61"	"叶"		"初在叶片上出现很小斑点，发展严重的，细菌侵入叶脉后扩展到叶柄。"	"细菌"	"芫荽细菌疫病"	"油菜黄单胞菌芫荽致病变种"	"Xanthomonas campestris pv．coriandri(Srinivasan，Patel et Thirumalachar)Dye"	"除为害芫荽外，还可侵染茴香。"			"菌体杆状，大小0．7～1．8×0．4～0．7微米，革兰氏染  色阴性，具单极生鞭毛，好氧，代谢属呼吸类型，在NA培养基上生长良好，在NA加5％葡萄糖培养基上25℃经48小时，出现黄色粘质菌落。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)育苗移栽的，注意汰除病苗，发现病株及时挖除，集中深埋或烧毁。(2)使用充分腐熟有机肥，严禁使用带菌肥料，使用鸡粪时一定要充分发酵，防止烧苗引起发病。(3)发病初期开始喷洒30％氧氯化铜悬浮剂800倍液或60％琥• 乙膦铝(DTM)可湿性粉剂500倍液、新植霉素4000～5000倍液、72％农用硫酸链霉素可溶性粉剂4000倍液、30％绿得保悬浮剂400倍液、77％可杀得可湿性微粒粉剂500倍液或1：1：200倍式波尔多液，隔7～10天1次，共防2～3次。采收前3天停止用药。"	"Coriander bacterial common blight"	"ed00253"	"病原细菌在病残组织及土壤中越冬，借灌溉水、肥料、农具等进行传播，病株地上部也可借风、雨接触传染，多从伤口侵入而引起发病，栽植过密、通风透光不良、高温、高湿条件易诱发此病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/芫荽细菌疫病.jpg"
"62"	"球茎"		"病菌只侵染鳞茎某些外面几层的新鲜鳞片，但不都是最外层的鳞片，病部发粘变黄腐烂，病部非水浸状，靠鳞茎上部皱缩，外面干枯的皮，一碰即脱落，鳞茎心部呈薄膜状，腐烂处具酸味，别于欧氏菌引起的软腐病。"	"细菌"	"洋葱球茎腐烂病"	"洋葱假单胞菌"	"Pseudomonas cepacia(Burkholder)Palleroni et Holmes．"	"洋葱"			"细菌杆状，具多根极生鞭毛，革兰氏染色阴性；在培养基上产生浅黄绿色非荧光扩散色素。生长适温30～35℃。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"参见洋葱球茎软腐病。"	"Onion bacterial corm rot"	"ed00254"	"参见洋葱球茎软腐病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/洋葱球茎腐烂病.jpg"
"63"	"主要为害球茎和叶片"		"洋葱球茎软腐病主要为害球茎和叶片，球茎染病球茎内部鳞片腐烂，从外部不容易发现，发病后期整个球茎变软，且有大量细菌。叶片染病多在叶部产生坏死斑。"	"细菌"	"洋葱球茎软腐病"	"唐菖蒲假单胞菌洋葱致病变种(洋葱球茎软腐病假单胞菌)"	"Pseudomonas  gladioli  pv．  alliicola(Burkholder)Young et al．"	"洋葱"			"菌体直或微弯曲杆状，大小1．5～5．0×0．5～1微米，具数根极生鞭毛，革兰氏染色阴性，属非荧光假单胞菌，菌落白色，在NA培养基上常产生浅黄绿色或其他颜色非荧光扩散色素。积累PHB。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)提倡施用酵素菌沤制的堆肥，多施河泥等充分腐熟有机肥。(2)加强田间管理，地势低洼多湿的葱田，雨后及时排水。(3)及时防止葱田害虫，减少虫伤，田间操作要小心从事，避免造成人为伤口，可降低发病株率。(4)发病初期开始喷洒30％绿得保悬浮剂400倍液或72％农用硫酸链霉素可溶性粉剂4000倍液、25％络氨铜水剂500倍液、50％琥胶肥酸铜(DT)胶悬剂500倍液、77％可杀得可湿性粉剂500倍液。采收前3天停止用药。"	"Onion bulb soft rot"	"ed00255"	"病原细菌在病组织中越冬，翌春经风雨、昆虫或流水传播，从伤口或气孔、皮孔侵入，病菌深入内部组织引起发病，高温多雨季节、地势低洼、土壤板结易发病，伤口多，偏施氮肥发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/洋葱球茎软腐病.jpg"
"64"	"维管束"		"主要为害维管束。发病初期叶片上出现暗绿色病斑，叶片仅在中午萎蔫，早、晚尚可恢复，该病扩展迅速，仅3～4天整株茎叶全部萎蔫，且不能复原，致叶片干枯，造成全株死亡。横剖维管束，用手挤压切口处可见大量细菌脓溢出，别于枯萎病。"	"细菌"	"甜瓜萎蔫病"	"嗜维管束欧文氏菌(黄瓜萎蔫病欧文氏菌)"	"Erwinia tracheiphila(Smith)Bergey et al．"	"甜瓜"	"细菌性枯萎病、青枯病"		"Erwinia tracheiphila(Smith)Bergey et al．  称嗜维管束欧文氏菌(黄瓜萎蔫病欧文氏菌)。菌体杆状，周生多根鞭毛，肉汁胨琼脂平面上菌落白色，在CVP上不产生凹陷斑，不能使马铃薯软腐。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996"	"参见黄瓜细菌性枯萎病。"	"Muskmelon bacterial wilt"	"ed00530"	"病菌从根部伤口侵入，有时也可从茎基部侵入，由黄瓜甲虫传播，我国吉林已发生。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/甜瓜萎蔫病.jpg"
"65"	"根部"	"安徽、浙江、广东等省均有发生"	"安徽、浙江、广东等省均有发生。主要为害根部。主根、侧根染病初在病部产生浅褐色球状小突起，后扩展为瘤状物，小的似谷粒，大的似蚕豆，多个小瘤聚集一起成大瘤，后期病瘤变为褐色并木质化，表面粗糙，质地坚硬。扦插苗幼苗染病须根少或不发根，造成苗条植株衰弱或叶片变黄脱落，植株死亡。"	"细菌"	"茶树根癌病"	"根癌土壤杆菌"	"Agrobacterium tumefaciens(Smith&Townsend)Conn"	"茶树"			"Agrobacterium tumefaciens(Smith&Townsend)Conn称根癌土壤杆菌，属原核生物界。病原细菌短杆状，大小1～1．5×0．4～0．8(µm)，具周生鞭毛1～3根，有荚膜，革兰氏染色阴性。在琼脂培养基上菌落白色至灰白色。该菌寄主范围广，能侵染300多种植物。发育适温25～30℃，51℃经10分钟致死，最适pH7．3。在10％石灰乳中25分钟即死亡。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)严格检疫，严禁从病区调运苗木。(2)选择背风向阳、排水良好、土质疏松的未种过茶树的地块建立扦插苗圃。(3)加强茶园管理，及时防治地下害虫，千方百计减少根部伤口。(4)发现病株及时挖除后病穴用1％的96％硫酸铜液或1：1：100倍式波尔多液消毒，也可浇灌80％抗菌剂402乳剂1000倍液。"	"Tea plant crown gall disease"	"ed00643"	"病菌在土壤中或病组织上越冬，借灌溉水或雨水传播，也可由地下害虫及带菌工具传播。随病土和病苗还可进行远距离传播。病菌从伤口或切口处侵入皮层组织后生长繁殖。伤口周围细胞因受病菌刺激而加速分裂，形成大量增生的肿瘤。生产上苗木有无伤口及切口是该病能否大发生的重要条件。地势低洼、土壤湿度大、土壤粘重的苗圃易发病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/茶树根癌病.jpg"
"66"	"叶,全株"	"广东、福建、台湾均有发生。"	"是系统性病害。有慢性型和急性型两种。慢性型主妻为害叶片，在叶片上产生白色至乳黄色1～2cm长的条纹，大小、数目不一。有的向下延伸至叶鞘，呈紫色。天气干旱时，病叶从叶尖至叶缘逐渐干枯直至全叶枯萎。病株节间变短，叶片短直，茎基长出侧枝和细小分蘖，分蘖的叶片上也生有白条。纵剖茎基部，维管束变红。急性型整丛或全株枯萎或全田叶片卷缩萎凋枯死，在甘蔗的生长旺季突然遇有干旱时，易发生急性型病斑，恰如无意中切断根系。这些受害茎再行分蘖时，又表现慢性型病症。"	"细菌"	"甘蔗叶灼病"	"白条黄单胞菌"	"Xanthomonas  albilineans(Ashby)Dowson"	"该菌除侵染甘蔗外，还可侵染玉米、白茅等。"	"甘蔗白条病"		"Xanthomonas  albilineans(Ashby)Dowson称白条黄单胞菌，属细菌。菌体杆状，极生单根鞭毛，大小0．6～1．0×0．2～0．3(μm)。革兰氏染色阴性。在NA培养基上不能生长。在SPA培养基上菌落小，生长慢，有光泽，透明，蜜黄色，不能液化明胶，不水解淀粉。在氨盐、硝酸盐、天门冬酰胺作为氮源的培养基上不生长。病菌生长适温25～28℃，最高37℃。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)选用无病蔗种。(2)蔗田施足基肥，及时追肥，科学排灌可减轻该病发生。(3)种植无病种苗，必要时对种苗进行50℃热水处理2～3小时，连续进行2～3代，是有效的防治措施。"		"ed00644"	"蔗种带菌引起下季蔗苗发病，田间可经由蔗刀沾有病茎蔗汁于截切蔗茎时进行传染。土壤湿度大或雨水过多利于病菌侵入和发病，在天气干旱或缺肥时或近开花时才大量显症。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/甘蔗叶灼病.jpg"
"67"	"维管束"	"我国长江流域、山东、江苏等省发病重，河北、安徽、辽南偶有发生。"	"是典型的维管束病害，从苗期到收获期均可发生，以花期最易发病。青枯细菌主要侵染根部，致主根根尖变色软腐，病菌从根部维管束向上扩展至植株顶端。横切病部呈环状排列的维管束变成深褐色，用手捏压时溢出浑浊的白色细菌脓液。初发病时早晨叶片张开延迟，傍晚提早闭合，主茎顶梢第一、二叶片先萎蔫，侧枝顶叶暗淡萎垂，1～2天后全株叶片急剧凋萎，但叶片仍呈青绿色别于其它枯萎病。"	"细菌"	"花生青枯病"	"青枯假单胞杆菌I号小种"	"Pseudomonas solanacearum(Smith)Smith"	"包括茄科、蝶形花科、菊科等200多种植物。"			"Pseudomonas solanacearum(Smith)Smith称青枯假单胞杆菌I号小种，属细菌。菌体短杆状，两端钝圆，大小0．9～2×0．5～0．8(µm)，具极生鞭毛1～4根，无芽孢和荚膜，革兰氏染色阴性。在牛肉汁琼脂培养基上菌落圆形，直径2~5mm，光滑，稍有突起，乳白色，具荧光反应，6～7天后渐变褐色后失去致病力。国外发现该菌有3个生理小种。其中小种I侵染番茄等多种植物，小种Ⅱ侵染香蕉和海里康，小种Ⅲ侵染马铃薯。"	"吕佩珂．中国粮食作物、经济作物、药用植物病虫原色图鉴．呼和浩特：远方出版社，1999"	"(1)选用抗病品种如抗青10号、11号，鲁花3号，鄂花5号，中花2号，粤油92，桂油28，泉花3121，粤油22号，粤油320号，粤油250等。(2)大力推广水旱轮作或花生与冬小麦轮作。(3)加强田问管理。深耕土壤，增施有机肥，雨后及时排水，防止湿气滞留。(4)播种前每667m 2 施石灰35～50kg。铲除杂草，清除病残体也有较好防治效果。(5)必要时用14％络氨铜水剂300倍液喷淋根部，每株灌对好的药液250ml。"	"Peanut bacterial wilt"	"ed00645"	"花生青枯菌主要在土壤中、病残体及未充分腐熟的堆肥中越冬，成为翌年主要初侵染源。在田间主要靠土壤、流水及农具、人畜和昆虫等传播。花生播种后日均气温20℃以上，5cm深处土温稳定在25℃以上约6～8天开始发病，旬均气温高于25℃，旬均土温30℃进入发病盛期。湛江观察：气温27～31℃，春花生4～5月降雨量120～150mm，秋花生9月降雨量达150～200mm，发病严重。该菌通过根部伤口和自然孔口侵入，通过皮层进入维管束，由导管向上蔓延，病菌还可突破导管进入薄壁细胞，把中胶层溶解致皮层烂腐，腐烂后的根系病菌散落至土壤中，再通过流水侵入附近的檀株进行再侵染。病菌在土壤中能存活1～8年，一般3～5年仍保持致病力。连作使土壤中病菌数量逐年增多，头1年病率为5％的花生田，第2年继续种花生，病率可增至30％～40％。粘土利于发病。土层浅、排水不良、保水保肥差的地块发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/花生青枯病.jpg"
